,PREMIUM_CHARGED,NO_CLAIM_DISCOUNT,SPECIAL_DISCOUNT,SUM_INSURED,LOADINGS,FLAG_POLICY_TYPE_OF_COVER_CHANGE_IN_LAST_12_MONTHS,POLICY_HISTORY_AGE,POLICY_TERM,COMPANY_LOADINGS,type_of_cover,transaction_type,client_gender,open_restricted_flag,pa_driver_included,vehicle_condition,flag_vehicle_condition,flag_vehicle_type_on_seating_capacity
16000,12773.933140000001,0.26,0.26,112246.0,0.1,0,0,12,0.3,0,5,0,0,1,2,1,0
1291,7060.303161,0.2,0.18,90441.9,0.21,0,2,12,0.38,1,5,0,0,0,1,1,0
3260,2791.802345,0.05,0.35,125587.15,0.17,0,1,12,0.35,2,5,1,0,0,0,1,0
17028,10656.31264,0.22,0.29,104577.0,0.12,0,0,12,0.3,0,5,1,0,1,1,1,1
43967,10094.2923,0.31,0.27,97315.0,0.09,0,0,12,0.3,0,5,1,0,0,1,1,1
18716,9778.0642,0.29,0.28,79355.97,0.13,0,2,12,0.38,0,5,0,0,0,1,1,0
38174,5451.219385,0.24,0.28,116672.35,0.11,0,1,12,0.35,1,5,0,0,0,2,1,1
40408,655.5858912,0.31,0.26,37216.0,0.1,0,0,12,0.3,2,5,0,0,0,1,1,0
48104,6609.166981,0.24,0.33,129845.05,0.13,0,1,12,0.35,1,5,0,0,1,0,1,0
27613,2661.0735600000003,0.2,0.33,144064.65,0.12,0,1,12,0.35,2,5,1,0,0,1,1,0
17529,1740.4156289999999,0.26,0.29,97870.9,0.1,0,1,12,0.35,2,5,0,1,0,1,1,0
45762,2345.397704,0.15,0.35,96403.815,0.12,0,2,12,0.38,2,5,1,0,0,1,1,0
31491,14714.519269999999,0.16,0.32,132367.3,0.1,0,1,12,0.35,0,5,0,0,0,1,1,0
55014,2566.622293,0.2,0.29,120276.65,0.11,0,1,12,0.35,2,5,0,0,0,0,1,0
27393,1779.918012,0.3,0.34,109481.0,0.13,0,0,12,0.3,2,5,0,1,0,1,1,0
23896,6089.247625,0.15,0.34,70866.675,0.09,0,2,12,0.38,1,5,1,0,1,1,1,1
57615,1770.9011510000003,0.29,0.3,109873.0,0.11,0,0,12,0.3,2,2,1,0,1,2,1,1
12417,13598.0807,0.15,0.22,90815.25,0.11,0,1,12,0.35,0,5,0,0,0,2,1,0
34557,1762.6693850000001,0.26,0.37,97990.6,0.14,0,1,12,0.35,2,5,0,0,0,1,1,0
36611,1522.004484,0.3,0.25,81848.0,0.09,0,0,12,0.3,2,5,0,0,0,0,1,0
33437,14352.83816,0.2,0.34,133224.0,0.08,0,0,12,0.3,0,5,0,0,1,1,1,0
43828,9717.343789,0.2,0.37,81431.055,0.11,0,2,12,0.38,0,5,0,0,0,0,1,0
53362,1680.45981,0.2,0.25,88885.0,0.07,0,0,12,0.3,2,5,1,0,0,2,1,0
36037,11206.653479999999,0.05,0.33,74361.915,0.11,0,2,12,0.38,0,5,1,0,0,0,1,0
10457,4796.753039,0.19,0.25,82579.7,0.13,0,1,12,0.35,1,5,1,0,0,1,1,1
58817,5284.414655,0.24,0.22,78381.27,0.1,0,2,12,0.38,1,5,1,0,0,1,1,0
49619,1838.998667,0.24,0.31,106516.85,0.07,0,1,12,0.35,2,5,0,0,0,1,1,0
42242,4811.3154159999995,0.21,0.27,105225.0,0.11,0,0,12,0.3,1,5,1,0,0,1,1,0
251,10089.78145,0.2,0.36,76352.355,0.21,0,2,12,0.38,0,5,0,0,0,2,1,0
57939,8517.8223,0.25,0.3,91442.0,0.08,0,0,12,0.3,0,2,1,1,0,1,1,0
21717,1222.1757949999999,0.3,0.2,54236.925,0.07,0,2,12,0.38,2,5,0,0,0,1,1,1
8286,4123.4897789999995,0.18,0.35,98463.0,0.1,0,0,12,0.3,1,5,1,0,0,1,1,0
12372,2076.904063,0.27,0.18,87548.2,0.12,0,1,12,0.35,2,5,0,0,0,1,0,2
27459,1851.18985,0.22,0.38,118880.0,0.1,0,0,12,0.3,2,5,0,0,0,1,1,1
47468,2073.330211,0.14,0.24,84350.88,0.1,0,2,12,0.38,2,5,0,0,0,1,1,0
51493,4999.311991,0.32,0.38,58115.0,0.08,0,0,12,0.3,0,5,0,0,0,1,1,2
53995,6636.3481409999995,0.17,0.14,51919.0,0.09,0,0,12,0.3,0,5,1,0,0,1,1,0
24066,6195.963714,0.3,0.34,58331.9,0.13,0,1,12,0.35,0,5,1,0,0,1,1,1
16644,1963.940925,0.17,0.34,100565.0,0.1,0,0,12,0.3,2,5,0,1,0,1,1,0
14408,14179.328319999999,0.25,0.22,101456.01,0.12,0,2,12,0.38,0,5,0,0,0,2,1,0
50442,7791.230606,0.32,0.37,120709.755,0.07,0,2,12,0.38,1,5,0,0,0,1,1,0
50809,12371.33335,0.2,0.32,97193.55,0.15,0,1,12,0.35,0,5,1,0,0,1,1,0
1378,15752.43934,0.05,0.36,106115.95,0.2,0,1,12,0.35,0,5,0,0,0,1,0,0
45837,11422.2625,0.2,0.4,115579.755,0.11,0,2,12,0.38,0,5,0,0,1,1,1,0
55288,1685.1844420000002,0.28,0.38,93584.5,0.14,0,1,12,0.35,2,5,0,1,0,1,1,0
45517,12860.94677,0.33,0.31,126602.7,0.08,0,1,12,0.35,0,5,0,0,1,1,1,0
10010,1369.644896,0.26,0.27,64488.375,0.15,0,2,12,0.38,2,5,0,0,1,2,1,0
24104,2709.41748,0.24,0.4,65758.0,0.1,0,0,12,0.3,1,5,0,0,0,1,1,2
53474,2930.745238,0.21,0.27,117506.925,0.1,0,2,12,0.38,2,5,1,0,1,2,1,1
28844,2234.3197440000004,0.27,0.29,121707.0,0.09,0,0,12,0.3,2,5,1,0,0,1,1,0
13840,2611.460084,0.24,0.21,126214.15,0.12,0,1,12,0.35,2,5,0,1,0,1,1,1
32669,17427.50395,0.21,0.21,131967.0,0.12,0,0,12,0.3,0,5,0,0,0,1,0,1
38981,10473.87268,0.25,0.45,122178.0,0.1,0,0,12,0.3,0,5,1,0,0,2,0,0
32279,2352.016052,0.25,0.25,32137.74,0.1,0,2,12,0.38,1,5,0,1,0,1,1,2
6723,7963.405223000001,0.29,0.27,66827.75,0.13,0,1,12,0.35,0,5,1,0,0,0,1,1
40522,4206.493718,0.26,0.35,93111.4,0.11,0,1,12,0.35,1,5,0,0,0,1,1,2
48721,1045.014935,0.28,0.38,62877.65,0.1,0,1,12,0.35,2,5,0,1,0,1,1,0
55664,10187.88817,0.26,0.42,100253.025,0.11,0,2,12,0.38,0,5,1,0,0,1,1,0
24718,1794.778597,0.22,0.42,101006.85,0.11,0,1,12,0.35,2,5,0,0,1,2,1,0
3958,11606.43064,0.23,0.34,106038.0,0.14,0,0,12,0.3,0,5,0,1,0,1,1,0
19340,11538.98859,0.28,0.19,88966.17,0.09,0,2,12,0.38,0,5,1,0,0,2,1,1
28580,5777.251099,0.26,0.37,67349.0,0.12,0,0,12,0.3,0,5,1,0,0,1,1,0
39812,2186.083506,0.05,0.27,98121.51,0.13,0,2,12,0.38,2,5,0,0,0,2,0,2
593,7631.909016,0.29,0.38,92636.0,0.1,0,0,12,0.3,0,1,1,0,0,1,1,0
58707,12723.07288,0.24,0.21,116206.0,0.11,0,0,12,0.3,0,2,1,0,0,1,1,0
31244,2302.230733,0.21,0.32,97324.65,0.12,0,2,12,0.38,2,5,0,0,0,1,1,0
17689,9887.678556,0.26,0.27,76615.695,0.12,0,2,12,0.38,0,5,1,0,0,0,0,1
51069,1784.206213,0.2,0.3,93286.2,0.11,0,1,12,0.35,2,5,0,0,1,1,1,0
12415,855.9025015000001,0.22,0.21,32117.22,0.1,0,2,12,0.38,2,5,1,0,0,2,1,1
112,13563.75078,0.28,0.29,155894.0,0.11,0,0,12,0.3,0,4,1,0,0,2,1,1
45399,11482.24772,0.29,0.26,96767.95,0.11,0,1,12,0.35,0,5,0,0,0,1,1,0
33206,4795.799736,0.22,0.3,41510.0,0.12,0,0,12,0.3,0,5,0,1,0,2,1,2
51212,4511.8250100000005,0.3,0.3,107514.0,0.09,0,0,12,0.3,1,5,0,0,0,1,0,0
49858,1431.122756,0.22,0.27,57078.09,0.12,0,2,12,0.38,2,5,1,0,0,1,1,0
19845,1364.164358,0.26,0.26,68787.6,0.07,0,1,12,0.35,2,5,0,0,0,1,1,1
57542,12344.962140000001,0.23,0.26,93183.03,0.09,0,2,12,0.38,0,5,0,0,0,1,1,1
35076,7915.904323999999,0.27,0.55,123819.2,0.1,0,1,12,0.35,0,5,1,1,0,1,1,0
19157,6712.142455,0.24,0.32,88999.515,0.07,0,2,12,0.38,1,5,1,0,0,1,1,2
22001,1760.204127,0.32,0.27,81991.08,0.1,0,2,12,0.38,2,5,0,1,1,1,0,0
6893,6565.276621,0.29,0.36,78523.0,0.12,0,0,12,0.3,0,5,0,0,0,1,1,1
53689,10088.09447,0.23,0.27,80925.75,0.09,0,1,12,0.35,0,5,0,0,0,1,1,1
18753,758.330542,0.3,0.37,53787.0,0.09,0,0,12,0.3,2,5,1,1,1,1,1,0
49656,11096.56351,0.19,0.31,86184.0,0.08,0,2,12,0.38,0,5,1,0,0,1,0,0
2585,11566.51415,0.27,0.27,105096.0,0.11,0,0,12,0.3,0,0,0,0,0,2,1,1
22946,10538.75146,0.18,0.22,80757.315,0.1,0,2,12,0.38,0,5,0,0,0,1,1,1
22352,5420.449361,0.11,0.24,70580.25,0.07,0,2,12,0.38,1,5,0,0,0,2,1,0
13150,4531.508374,0.22,0.31,91519.0,0.12,0,0,12,0.3,1,5,1,0,0,1,1,0
23534,6686.656151,0.31,0.36,71559.0,0.12,0,0,12,0.3,0,5,0,0,0,2,1,0
13592,269.656336,0.26,0.34,17270.0,0.09,0,0,12,0.3,2,5,1,0,0,2,1,1
41068,10240.980759999999,0.26,0.27,95520.6,0.07,0,2,12,0.38,0,5,0,1,0,1,1,1
7572,1241.890817,0.26,0.3,73407.0,0.12,0,0,12,0.3,2,5,1,0,0,1,1,2
33141,2710.5753579999996,0.27,0.24,145673.95,0.09,0,1,12,0.35,2,5,1,0,0,2,1,0
39956,13700.1461,0.22,0.36,150497.0,0.11,0,0,12,0.3,0,5,1,0,0,1,1,0
15672,7388.651826,0.28,0.4,135109.95,0.08,1,1,12,0.35,0,4,0,0,1,1,0,0
13823,1836.8281510000002,0.26,0.35,87504.12,0.11,0,2,12,0.38,2,5,0,0,0,2,1,2
16928,5256.188824,0.27,0.22,73123.02,0.11,0,2,12,0.38,1,5,1,0,0,1,1,1
18825,2123.193216,0.24,0.23,101119.0,0.11,0,0,12,0.3,2,5,0,0,1,1,0,0
30670,1657.297678,0.24,0.3,96746.0,0.1,0,0,12,0.3,2,5,1,0,0,1,1,2
11752,9236.122965,0.22,0.19,72227.0,0.12,0,0,12,0.3,0,5,0,1,0,1,1,0
44306,6175.074264,0.26,0.37,66032.0,0.11,0,0,12,0.3,0,5,1,0,0,1,0,0
44509,5976.340526,0.28,0.29,53054.46,0.08,0,2,12,0.38,0,5,1,0,0,1,1,0
7140,2002.454229,0.23,0.37,109026.75,0.07,0,1,12,0.35,2,5,1,0,0,0,1,2
40514,2490.054595,0.05,0.31,105322.32,0.05,0,2,12,0.38,2,5,0,0,0,2,1,1
32584,7425.91728,0.22,0.33,60014.16,0.11,0,2,12,0.38,0,5,1,0,0,1,1,0
20390,2626.2858760000004,0.24,0.29,137411.0,0.09,0,0,12,0.3,2,5,1,0,0,1,1,0
51633,7972.764456999999,0.3,0.31,109652.04,0.12,0,2,12,0.38,1,5,1,0,0,1,1,1
53795,13511.12387,0.25,0.29,116406.35,0.12,0,1,12,0.35,0,5,1,0,0,1,1,1
29102,1081.1355449999999,0.19,0.31,61390.0,0.07,0,0,12,0.3,2,5,0,0,0,2,0,0
22026,3226.148289,0.22,0.33,77861.0,0.11,0,0,12,0.3,1,5,1,0,0,1,1,1
25996,16290.814569999999,0.25,0.23,136983.0,0.09,0,0,12,0.3,0,5,1,0,1,1,1,0
15513,2090.954158,0.31,0.2,102590.595,0.08,0,2,12,0.38,2,5,0,0,0,1,1,0
46895,7252.761462,0.27,0.44,83635.15,0.09,0,1,12,0.35,0,5,1,0,1,2,1,0
23443,6234.6151979999995,0.31,0.3,86989.41,0.12,0,2,12,0.38,1,5,1,0,0,1,1,2
39377,4671.816491,0.05,0.29,49942.26,0.11,0,2,12,0.38,1,5,1,0,1,1,1,0
36112,1854.9674699999998,0.05,0.34,76668.705,0.11,0,2,12,0.38,2,5,1,0,0,1,1,0
46532,15242.401890000001,0.29,0.27,123097.77,0.12,0,2,12,0.38,0,5,1,0,1,1,1,0
36244,10855.93995,0.05,0.35,74926.215,0.1,0,2,12,0.38,0,5,1,0,0,0,1,1
36100,9888.824719,0.05,0.29,65923.065,0.09,0,2,12,0.38,0,5,1,0,1,1,1,0
31080,9145.597845,0.3,0.32,92487.06,0.12,0,2,12,0.38,0,5,1,0,0,1,0,1
45408,872.5466415,0.24,0.4,50422.77,0.11,0,2,12,0.38,2,5,0,0,1,1,1,0
9900,5147.701603,0.35,0.34,89274.825,0.1,0,2,12,0.38,1,5,1,0,0,1,1,1
50186,1954.205088,0.31,0.36,125754.0,0.08,0,0,12,0.3,2,5,1,0,0,1,0,0
24712,7012.7108450000005,0.29,0.26,68583.35,0.1,0,1,12,0.35,0,5,1,0,1,2,1,0
20890,4938.708092,0.13,0.25,63991.62,0.1,0,2,12,0.38,1,5,0,0,0,1,1,1
36501,10767.85478,0.28,0.39,120156.0,0.08,0,0,12,0.3,0,5,1,0,1,2,1,0
44503,1066.2116230000001,0.25,0.36,60159.51,0.08,0,2,12,0.38,2,5,1,0,0,1,1,0
39262,769.8337635,0.32,0.18,39708.1,0.13,0,1,12,0.35,2,5,0,0,1,1,0,0
56513,12226.695909999999,0.33,0.27,119204.0,0.11,0,0,12,0.3,0,2,0,1,0,1,0,0
20184,15675.748730000001,0.18,0.2,135938.0,0.07,0,0,12,0.3,0,5,0,0,0,1,1,0
26978,5090.364979,0.35,0.38,60779.0,0.1,0,0,12,0.3,0,5,1,0,1,0,1,2
32029,12255.490590000001,0.22,0.15,102288.0,0.1,0,0,12,0.3,0,5,1,0,0,1,1,0
29064,17839.97025,0.19,0.4,165519.45,0.09,0,1,12,0.35,0,5,1,0,0,2,1,0
19566,13062.269620000001,0.2,0.29,102465.765,0.1,0,2,12,0.38,0,5,1,0,0,1,1,0
9358,16315.72245,0.22,0.29,129286.45,0.12,0,1,12,0.35,0,5,1,1,0,1,1,0
17732,2847.464181,0.18,0.32,144174.0,0.09,0,0,12,0.3,2,5,0,0,1,1,0,0
5039,501.7875563,0.05,0.28,20035.5,0.19,0,1,12,0.35,2,5,0,0,0,1,1,1
4811,2786.80539,0.17,0.31,136496.0,0.1,0,0,12,0.3,2,5,0,0,0,1,0,1
14893,8031.322343000001,0.27,0.35,72136.35,0.1,0,2,12,0.38,0,5,0,0,0,1,1,0
22510,9796.781553,0.33,0.26,101531.25,0.1,0,1,12,0.35,0,5,1,0,0,1,1,0
4665,9275.183581000001,0.29,0.35,99419.0,0.07,0,0,12,0.3,0,5,1,0,0,2,1,1
11136,4799.864995,0.34,0.31,114564.0,0.12,0,0,12,0.3,1,5,1,0,0,1,1,0
1467,9386.032464,0.28,0.3,100137.0,0.08,0,0,12,0.3,0,1,1,0,0,2,1,1
9481,6654.304193999999,0.19,0.42,66163.7,0.1,0,1,12,0.35,0,5,1,0,0,1,1,2
10392,9094.956093,0.19,0.27,69941.85,0.13,0,1,12,0.35,0,5,1,0,1,2,1,0
10775,5696.153177,0.33,0.45,75078.405,0.11,0,2,12,0.38,0,5,1,1,0,1,1,2
59117,1845.4113399999999,0.26,0.3,91408.05,0.14,0,2,12,0.38,2,5,0,0,0,2,1,0
5282,11410.39957,0.2,0.39,90592.38,0.21,0,2,12,0.38,0,5,1,0,0,1,1,0
21352,9050.693415,0.3,0.5,111220.11,0.09,0,1,6,0.38,0,5,0,0,0,1,0,0
24115,5299.444453,0.26,0.35,47825.28,0.08,0,2,12,0.38,0,5,1,0,0,1,1,0
18813,2356.939778,0.3,0.37,59149.0,0.1,0,0,12,0.3,1,5,1,0,0,2,1,0
39713,15009.677819999999,0.05,0.32,99024.39,0.1,0,2,12,0.38,0,5,1,0,1,1,1,0
16624,13553.56576,0.25,0.28,119415.0,0.08,0,1,12,0.35,0,5,0,0,0,2,1,0
15125,4489.770954,0.32,0.41,67762.55,0.11,1,1,12,0.35,0,4,1,1,0,1,1,0
3459,4708.581576,0.26,0.17,86345.0,0.13,0,0,12,0.3,1,5,1,0,0,2,1,0
46445,13747.387869999999,0.16,0.23,102311.865,0.12,0,2,12,0.38,0,5,1,1,0,2,1,0
7222,1673.43738,0.25,0.26,71586.585,0.12,0,2,12,0.38,2,5,0,0,0,1,1,0
50190,12800.43038,0.24,0.33,130354.25,0.09,0,1,12,0.35,0,5,1,0,0,1,1,2
8311,15486.049019999999,0.1,0.29,109277.55,0.09,0,1,12,0.35,0,5,0,0,0,0,0,1
2436,11882.66467,0.05,0.33,75209.6,0.22,0,1,12,0.35,0,5,1,0,0,2,1,0
43233,12028.08482,0.26,0.35,112711.8,0.14,0,1,12,0.35,0,5,0,0,0,1,0,2
595,8744.097312,0.2,0.38,79203.78,0.2,0,2,12,0.38,0,5,1,0,0,1,1,0
9100,8628.229259,0.24,0.31,88630.0,0.13,0,0,12,0.3,0,5,1,0,0,1,1,1
9685,2318.585701,0.21,0.31,117793.0,0.12,0,0,12,0.3,2,5,1,0,0,2,0,0
11674,11423.57695,0.24,0.28,119881.0,0.06,0,0,12,0.3,0,5,1,0,0,1,1,0
15792,5043.637014,0.28,0.24,41183.45,0.1,0,1,12,0.35,0,5,1,0,1,1,0,0
54970,6808.248688,0.24,0.29,51886.53,0.14,0,2,12,0.38,0,5,1,0,0,1,1,0
4497,4886.502861999999,0.31,0.36,123587.0,0.09,0,0,12,0.3,1,5,0,0,1,2,1,0
16816,3006.80006,0.21,0.32,130608.09,0.09,1,2,12,0.38,2,5,1,0,1,1,1,2
36277,656.2483276,0.05,0.34,29581.29,0.09,0,2,12,0.38,2,5,0,0,0,2,1,2
19109,19506.09939,0.19,0.26,149481.55,0.07,0,1,12,0.35,0,5,0,0,1,1,1,0
11706,3666.727318,0.34,0.36,38758.005,0.05,0,2,12,0.38,0,5,1,0,0,2,1,0
17829,6530.350372999999,0.25,0.37,98153.145,0.1,0,2,12,0.38,1,5,0,0,0,1,1,0
14076,5574.426088,0.24,0.27,104203.6,0.09,0,1,12,0.35,1,5,1,0,1,1,1,0
55717,3632.692416,0.24,0.33,85085.8,0.09,0,1,12,0.35,1,5,1,1,0,1,1,0
3859,2583.8878670000004,0.23,0.3,133608.0,0.11,0,0,12,0.3,2,5,1,1,1,0,1,0
48894,9726.910354000001,0.31,0.31,91030.14,0.1,0,2,12,0.38,0,5,1,0,0,2,1,0
6285,10522.52197,0.31,0.28,116149.0,0.11,0,0,12,0.3,0,5,0,0,0,1,1,2
22829,7673.974723,0.3,0.36,121374.09,0.12,0,2,12,0.38,1,5,1,1,0,2,1,0
58008,20118.7253,0.27,0.16,146596.4,0.1,0,1,12,0.35,0,5,1,0,0,1,1,0
58797,1446.191109,0.27,0.33,92488.0,0.09,0,0,6,0.3,2,2,0,0,1,1,1,0
11009,7172.179787,0.32,0.21,60032.97,0.09,0,2,12,0.38,0,5,0,0,1,1,1,1
11514,7740.909956999999,0.31,0.27,76012.92,0.09,0,2,12,0.38,0,5,1,0,0,1,1,0
41740,15567.878869999999,0.23,0.37,151664.0,0.12,0,0,12,0.3,0,5,1,0,1,2,1,1
22939,1737.012247,0.16,0.29,86051.0,0.1,0,0,6,0.35,2,5,0,0,0,2,1,0
47381,14701.173530000002,0.15,0.26,104138.145,0.1,0,2,12,0.38,0,5,0,0,0,2,1,2
34523,2354.6082100000003,0.23,0.22,108569.0,0.12,0,0,12,0.3,2,5,1,0,0,2,1,0
42278,9806.7369,0.27,0.29,104701.0,0.1,0,0,12,0.3,0,5,1,0,0,1,1,1
17531,4404.492456,0.3,0.22,87683.0,0.12,0,0,12,0.3,1,5,1,0,0,1,1,0
32300,5193.449807,0.38,0.39,82863.18,0.09,0,2,12,0.38,1,5,1,0,0,1,1,1
10630,1979.2250559999998,0.28,0.34,124186.85,0.09,0,1,12,0.35,2,5,1,0,0,1,1,1
26767,6095.397381000001,0.22,0.26,55267.2,0.08,0,0,6,0.35,0,5,1,0,0,1,1,0
49967,2044.6284469999998,0.31,0.35,140574.0,0.11,0,0,12,0.3,2,5,0,0,1,2,1,1
45549,10712.75188,0.22,0.32,109769.0,0.12,0,0,12,0.3,0,5,0,0,0,0,1,0
50275,11624.08042,0.25,0.29,96386.715,0.11,0,2,12,0.38,0,5,0,0,0,1,1,0
15740,4413.213882,0.23,0.29,104643.0,0.08,0,0,12,0.3,1,5,1,0,1,1,0,2
49810,10884.60213,0.21,0.28,85263.165,0.1,0,2,12,0.38,0,5,1,1,0,0,1,0
29380,1685.3085230000002,0.17,0.3,67686.93,0.09,0,2,12,0.38,2,5,0,0,0,2,1,1
53578,1400.363546,0.28,0.24,63009.225,0.08,0,2,12,0.38,2,5,1,0,0,2,1,0
32806,8039.389931999999,0.3,0.27,77816.115,0.09,0,2,12,0.38,0,5,1,0,0,1,0,0
33824,3561.3741189999996,0.28,0.29,90309.0,0.08,0,0,12,0.3,1,5,0,0,0,1,1,0
38378,2595.0161559999997,0.05,0.16,100918.215,0.1,0,2,12,0.38,2,5,1,0,0,1,1,2
44358,12575.22795,0.27,0.21,110043.25,0.12,0,1,12,0.35,0,5,1,0,1,1,1,0
25977,9377.004983,0.27,0.41,90324.765,0.13,0,2,12,0.38,0,5,0,0,0,0,1,2
23792,1247.1991449999998,0.29,0.24,67445.0,0.09,0,0,12,0.3,2,5,1,0,1,1,1,0
23250,9186.97868,0.28,0.19,76511.385,0.11,0,2,12,0.38,0,5,1,0,0,1,1,2
31125,2389.0588850000004,0.2,0.38,111373.155,0.1,0,2,12,0.38,2,5,1,0,0,2,1,2
11554,1543.3989080000001,0.29,0.35,15665.0,0.13,0,0,12,0.3,0,5,1,0,0,2,1,0
43747,540.9626497,0.23,0.29,25193.05,0.11,0,1,12,0.35,2,5,1,0,1,2,1,0
19680,9098.345843000001,0.31,0.28,90594.0,0.07,0,0,12,0.3,0,5,1,0,0,1,1,0
31690,1736.587047,0.26,0.38,111951.0,0.07,0,0,6,0.3,2,5,1,0,0,1,1,0
17275,2734.66692,0.21,0.3,115393.365,0.09,1,2,12,0.38,2,5,0,0,0,1,1,2
48246,2425.9618149999997,0.22,0.23,107406.81,0.1,0,1,6,0.38,2,5,0,1,0,1,1,2
34859,5696.008236,0.26,0.11,102211.45,0.1,0,1,12,0.35,1,5,1,0,0,2,1,0
9667,13189.80542,0.19,0.27,97733.34,0.07,0,2,12,0.38,0,5,1,0,0,1,1,0
57244,2243.803377,0.22,0.32,122757.1,0.12,0,1,12,0.35,2,5,1,0,1,1,1,0
52038,1789.766051,0.22,0.31,82439.1,0.14,0,0,6,0.35,2,5,0,0,1,1,1,0
29324,2914.880602,0.26,0.25,143616.0,0.14,0,0,12,0.3,2,5,1,0,0,1,1,2
29561,2679.341763,0.27,0.29,148679.75,0.13,0,1,12,0.35,2,5,1,0,0,2,1,0
16249,15104.246869999999,0.2,0.25,143207.0,0.07,0,0,12,0.3,0,5,1,0,0,2,1,2
22148,9883.015679,0.19,0.31,80247.735,0.08,0,2,12,0.38,0,5,1,0,0,1,1,0
43443,13325.14455,0.3,0.18,112532.25,0.06,0,1,12,0.35,0,5,1,0,0,2,1,1
39876,14606.898480000002,0.25,0.31,135818.0,0.1,0,0,12,0.3,0,5,1,0,1,1,0,0
50574,10710.7723,0.22,0.31,94949.46,0.13,0,2,12,0.38,0,5,1,0,0,1,1,0
37320,1534.613818,0.05,0.41,86455.035,0.1,0,2,12,0.38,2,5,1,0,0,2,0,2
35254,3348.849526,0.24,0.3,42421.68,0.12,0,2,12,0.38,1,5,1,0,0,0,1,0
31671,12211.31786,0.2,0.39,120453.255,0.12,0,2,12,0.38,0,5,0,1,0,2,1,1
35349,1907.4201170000001,0.32,0.35,108890.9,0.12,0,1,12,0.35,2,5,0,0,1,1,1,0
4357,11856.51922,0.17,0.32,103791.0,0.12,0,0,12,0.3,0,5,1,0,0,0,1,2
15126,4083.524275,0.32,0.41,60986.295,0.11,1,2,12,0.38,1,5,1,1,0,1,1,0
23929,7449.502001000001,0.19,0.3,58012.605,0.11,0,2,12,0.38,0,5,1,0,0,1,1,1
45336,2611.315471,0.21,0.24,113810.0,0.08,0,1,12,0.35,2,5,1,0,0,1,1,1
4407,5983.818445,0.2,0.26,78601.005,0.18,0,2,12,0.38,1,5,1,0,0,2,1,0
51286,1336.152151,0.29,0.28,62131.14,0.07,0,2,12,0.38,2,5,1,0,0,1,1,1
22621,9817.439106,0.26,0.27,78353.15,0.14,0,1,12,0.35,0,5,1,0,0,0,1,0
36391,10695.97984,0.05,0.23,130477.275,0.07,0,2,12,0.38,1,5,0,0,0,1,1,0
27485,7836.608290000001,0.28,0.26,67372.29,0.07,0,2,12,0.38,0,5,1,0,0,1,0,1
45865,14530.992,0.19,0.3,128922.0,0.1,0,0,12,0.3,0,5,1,0,0,1,0,0
40234,711.4481022000001,0.32,0.29,38873.05,0.12,0,1,12,0.35,2,5,1,0,0,1,1,0
21106,1642.73856,0.27,0.36,81301.95,0.1,0,2,12,0.38,2,5,1,0,0,1,1,0
28460,11185.86436,0.17,0.39,108278.0,0.08,0,0,12,0.3,0,5,1,0,0,1,0,0
47505,1941.278597,0.24,0.26,96824.0,0.1,0,0,12,0.3,2,5,1,0,0,1,0,1
41872,6564.742258,0.34,0.31,79050.0,0.11,0,0,12,0.3,0,5,1,1,0,1,1,2
974,10671.97174,0.05,0.44,86618.15,0.19,0,1,12,0.35,0,5,0,0,0,1,1,2
46606,6132.663249,0.33,0.29,66850.55,0.09,0,1,12,0.35,0,5,0,0,0,1,1,2
16531,11462.22559,0.26,0.4,113288.45,0.12,0,1,12,0.35,0,5,0,1,0,0,1,0
26582,2814.278753,0.25,0.26,116192.79,0.11,0,2,12,0.38,2,5,0,1,1,1,1,0
40130,12257.69483,0.26,0.38,116204.95,0.13,0,1,12,0.35,0,5,0,0,1,1,1,0
33683,12020.52391,0.27,0.25,105645.0,0.1,0,0,12,0.3,0,5,0,0,0,0,1,0
11187,2252.744423,0.32,0.24,110981.85,0.11,0,1,12,0.35,2,5,1,0,0,2,0,0
22473,1764.494539,0.31,0.22,101095.0,0.11,0,0,12,0.3,2,5,1,1,1,1,1,0
11908,1312.939447,0.25,0.34,78366.45,0.1,0,1,12,0.35,2,5,1,0,1,1,1,0
19400,5208.342466,0.22,0.38,119193.0,0.1,0,0,12,0.3,1,5,1,0,0,1,1,1
34687,648.4690195000001,0.23,0.39,33374.07,0.1,0,2,12,0.38,2,5,1,0,0,2,1,0
45491,1566.915202,0.25,0.3,81588.375,0.07,0,2,12,0.38,2,5,0,0,0,1,1,0
35559,2003.452886,0.2,0.26,94328.35,0.06,0,1,12,0.35,2,5,0,0,1,2,1,0
16261,845.1901982,0.27,0.32,52877.0,0.1,0,0,12,0.3,2,5,0,0,0,1,1,1
30136,9130.499796,0.23,0.31,95096.0,0.1,0,0,12,0.3,0,5,1,1,0,1,1,0
33246,1814.720612,0.29,0.22,99530.55,0.07,0,1,12,0.35,2,5,0,0,1,1,1,0
58695,1818.285829,0.2,0.3,89918.0,0.12,0,0,12,0.3,2,2,1,0,0,2,0,0
27429,2054.186604,0.28,0.28,110439.0,0.11,0,0,12,0.3,2,5,0,0,0,1,1,0
1245,8489.455395,0.27,0.33,95573.0,0.11,0,0,12,0.3,0,0,0,0,1,1,1,2
