HAS_CLAIMED_IN_NEXT_12_MONTHS,PREMIUM_CHARGED,NO_CLAIM_DISCOUNT,SPECIAL_DISCOUNT,SUM_INSURED,LOADINGS,FLAG_POLICY_TYPE_OF_COVER_CHANGE_IN_LAST_12_MONTHS,POLICY_HISTORY_AGE,POLICY_TERM,COMPANY_LOADINGS,type_of_cover,transaction_type,client_gender,open_restricted_flag,pa_driver_included,vehicle_condition,flag_vehicle_condition,flag_vehicle_type_on_seating_capacity
0,1379.875302,0.21,0.38,70011.675,0.07,0,2,12,0.38,2,5,1,1,0,2,1,0
0,5723.49388,0.24,0.35,125935.0,0.12,0,0,12,0.3,1,5,1,0,0,1,1,1
0,5855.574508,0.24,0.35,119638.25,0.12,0,1,12,0.35,1,5,1,0,0,1,1,1
0,8500.027512,0.24,0.35,107674.425,0.12,0,2,12,0.38,1,5,1,0,0,1,1,1
0,9948.306786,0.32,0.28,101296.0,0.11,0,0,12,0.3,0,5,1,0,0,1,1,0
0,10177.8831,0.32,0.28,96231.2,0.11,0,1,12,0.35,0,5,1,0,0,1,1,0
0,9603.32518,0.32,0.28,86608.08,0.11,0,2,12,0.38,0,5,1,0,0,1,1,0
0,2683.486174,0.19,0.22,117623.0,0.12,0,0,12,0.3,2,5,0,0,0,1,1,0
0,2797.872894,0.19,0.22,111741.85,0.12,0,1,12,0.35,2,5,0,0,0,1,1,0
0,2797.872894,0.19,0.22,100567.665,0.12,0,2,12,0.38,2,5,0,0,0,1,1,0
0,9375.81453,0.25,0.37,106888.0,0.13,0,0,12,0.3,0,5,1,0,0,2,1,1
0,9592.179481,0.25,0.37,101543.6,0.13,0,1,12,0.35,0,5,1,0,0,2,1,1
0,9050.685478,0.25,0.37,91389.24,0.13,0,2,12,0.38,0,5,1,0,0,2,1,1
0,2127.2658,0.25,0.23,47312.0,0.09,0,0,12,0.3,1,5,0,0,0,2,1,0
0,2176.356549,0.25,0.23,44946.4,0.09,0,1,12,0.35,1,5,0,0,0,2,1,0
0,2666.880145,0.25,0.23,40451.76,0.09,0,2,12,0.38,1,5,0,0,0,2,1,0
0,1521.784202,0.27,0.28,82277.0,0.08,0,0,12,0.3,2,5,0,0,0,1,0,2
0,1569.985512,0.27,0.28,78163.15,0.08,0,1,12,0.35,2,5,0,0,0,1,0,2
0,1569.985512,0.27,0.28,70346.835,0.08,0,2,12,0.38,2,5,0,0,0,1,0,2
0,15773.99089,0.19,0.25,124941.0,0.1,0,0,12,0.3,0,5,0,0,0,1,1,0
0,16138.00607,0.19,0.25,118693.95,0.1,0,1,12,0.35,0,5,0,0,0,1,1,0
0,15226.9896,0.19,0.25,106824.555,0.1,0,2,12,0.38,0,5,0,0,0,1,1,0
0,11936.39487,0.29,0.32,123251.0,0.11,0,0,12,0.3,0,5,0,0,0,1,1,0
0,12211.85014,0.29,0.32,117088.45,0.11,0,1,12,0.35,0,5,0,0,0,1,1,0
0,11522.4715,0.29,0.32,105379.605,0.11,0,2,12,0.38,0,5,0,0,0,1,1,0
0,4156.612491,0.32,0.17,93732.0,0.1,0,0,12,0.3,1,5,0,0,0,2,1,0
0,4252.534318,0.32,0.17,89045.4,0.1,0,1,12,0.35,1,5,0,0,0,2,1,0
0,4834.30349,0.32,0.17,80140.86,0.1,0,2,12,0.38,1,5,0,0,0,2,1,0
0,5146.263728,0.26,0.29,110410.0,0.08,0,0,12,0.3,1,5,0,0,0,0,1,0
0,5265.02366,0.26,0.29,104889.5,0.08,0,1,12,0.35,1,5,0,0,0,0,1,0
0,6996.907862,0.26,0.29,94400.55,0.08,0,2,12,0.38,1,5,0,0,0,0,1,0
0,9053.144598,0.19,0.34,94568.0,0.09,0,0,12,0.3,0,5,1,0,1,1,1,2
0,9262.063319,0.19,0.34,89839.6,0.09,0,1,12,0.35,0,5,1,0,1,1,1,2
0,8739.204906,0.19,0.34,80855.64,0.09,0,2,12,0.38,0,5,1,0,1,1,1,2
0,14420.79241,0.27,0.33,149683.0,0.09,0,0,12,0.3,0,5,0,0,1,0,1,0
0,14753.57993,0.27,0.33,142198.85,0.09,0,1,12,0.35,0,5,0,0,1,0,1,0
0,13920.71654,0.27,0.33,127978.965,0.09,0,2,12,0.38,0,5,0,0,1,0,1,0
0,10148.36166,0.19,0.27,83342.0,0.09,0,0,12,0.3,0,5,1,0,0,1,1,0
0,10382.55462,0.19,0.27,79174.9,0.09,0,1,12,0.35,0,5,1,0,0,1,1,0
0,9796.442666,0.19,0.27,71257.41,0.09,0,2,12,0.38,0,5,1,0,0,1,1,0
0,11756.47282,0.25,0.26,99222.0,0.13,0,0,12,0.3,0,5,1,0,0,1,1,0
0,12027.77604,0.25,0.26,94260.9,0.13,0,1,12,0.35,0,5,1,0,0,1,1,0
0,11348.78868,0.25,0.26,84834.81,0.13,0,2,12,0.38,0,5,1,0,0,1,1,0
0,15003.27407,0.21,0.3,129372.0,0.11,0,0,12,0.3,0,5,1,0,0,0,0,0
0,15349.50348,0.21,0.3,122903.4,0.11,0,1,12,0.35,0,5,1,0,0,0,1,0
0,14482.99925,0.21,0.3,110613.06,0.11,0,2,12,0.38,0,5,1,0,0,0,1,0
0,2670.02912,0.2,0.3,55672.0,0.09,0,0,12,0.3,1,5,1,0,1,1,1,0
0,2731.645177,0.2,0.3,52888.4,0.09,0,1,12,0.35,1,5,1,0,1,1,1,0
0,3682.056286,0.2,0.3,47599.56,0.09,0,2,12,0.38,1,5,1,0,1,1,1,0
0,6651.11462,0.3,0.35,71641.0,0.08,0,0,12,0.3,0,5,1,0,0,2,1,2
0,6804.60188,0.3,0.35,68058.95,0.08,0,1,12,0.35,0,5,1,0,0,2,1,2
0,6420.471129,0.3,0.35,61253.055,0.08,0,2,12,0.38,0,5,1,0,0,2,1,2
0,15797.1635,0.2,0.31,137705.0,0.1,0,0,12,0.3,0,5,0,0,0,0,1,0
0,16161.71343,0.2,0.31,130819.75,0.1,0,1,12,0.35,0,5,0,0,0,0,1,0
0,15249.35864,0.2,0.31,117737.775,0.1,0,2,12,0.38,0,5,0,0,0,0,1,0
0,14399.31082,0.24,0.2,121345.0,0.08,0,0,12,0.3,0,5,1,0,0,0,1,0
0,14731.6026,0.24,0.2,115277.75,0.08,0,1,12,0.35,0,5,1,0,0,0,1,0
0,13899.97988,0.24,0.2,103749.975,0.08,0,2,12,0.38,0,5,1,0,0,0,1,0
0,12779.00253,0.18,0.21,109160.0,0.1,0,0,12,0.3,0,5,1,0,1,0,1,0
0,13073.90259,0.18,0.21,103702.0,0.1,0,1,12,0.35,0,5,1,0,1,0,1,0
0,12335.8597,0.18,0.21,93331.8,0.1,0,2,12,0.38,0,5,1,0,1,0,1,0
0,7978.781172,0.27,0.26,72387.0,0.08,0,0,12,0.3,0,5,1,0,0,1,1,2
0,8162.906891,0.27,0.26,68767.65,0.08,0,1,12,0.35,0,5,1,0,0,1,1,2
0,7702.097631,0.27,0.26,61890.885,0.08,0,2,12,0.38,0,5,1,0,0,1,1,2
0,7068.16951,0.24,0.26,64394.0,0.08,0,0,12,0.3,0,5,1,0,0,1,1,0
0,7231.281114,0.24,0.26,61174.3,0.08,0,1,12,0.35,0,5,1,0,0,1,1,0
0,6823.063631,0.24,0.26,55056.87,0.08,0,2,12,0.38,0,5,1,0,0,1,1,0
0,3642.451018,0.25,0.27,84673.0,0.1,0,0,12,0.3,1,5,1,0,0,2,1,1
0,3726.50758,0.25,0.27,80439.35,0.1,0,1,12,0.35,1,5,1,0,0,2,1,1
0,4816.630433,0.25,0.27,72395.415,0.1,0,2,12,0.38,1,5,1,0,0,2,1,1
0,2903.192111,0.24,0.31,156302.0,0.09,0,0,12,0.3,2,5,0,1,0,1,0,0
0,3003.252179,0.24,0.31,148486.9,0.09,0,1,12,0.35,2,5,0,1,0,1,0,0
0,3003.252179,0.24,0.31,133638.21,0.09,0,2,12,0.38,2,5,0,1,0,1,0,0
0,4582.621843,0.21,0.4,123047.0,0.1,0,0,12,0.3,1,5,0,0,0,1,1,0
0,4688.374655,0.21,0.4,116894.65,0.1,0,1,12,0.35,1,5,0,0,0,1,1,0
0,7372.847239,0.21,0.4,105205.185,0.1,0,2,12,0.38,1,5,0,0,0,1,1,0
0,2038.842302,0.33,0.32,122370.0,0.14,0,0,12,0.3,2,5,1,0,0,1,1,0
0,2136.493675,0.33,0.32,116251.5,0.14,0,1,12,0.35,2,5,1,0,0,1,1,0
0,2136.493675,0.33,0.32,104626.35,0.14,0,2,12,0.38,2,5,1,0,0,1,1,0
0,9362.783104,0.23,0.24,75611.0,0.12,0,0,12,0.3,0,5,0,1,0,1,1,2
0,9578.847329,0.23,0.24,71830.45,0.12,0,1,12,0.35,0,5,0,1,0,1,1,2
0,9038.105948,0.23,0.24,64647.405,0.12,0,2,12,0.38,0,5,0,1,0,1,1,2
0,5531.445677,0.23,0.3,49834.0,0.09,0,0,12,0.3,0,5,1,0,0,1,1,2
0,5659.094424,0.23,0.3,47342.3,0.09,0,1,12,0.35,0,5,1,0,0,1,1,2
0,5339.629416,0.23,0.3,42608.07,0.09,0,2,12,0.38,0,5,1,0,0,1,1,2
0,8879.47594,0.31,0.32,90242.0,0.11,0,0,12,0.3,0,5,1,0,0,1,0,0
0,9084.386923,0.31,0.32,85729.9,0.11,0,1,12,0.35,0,5,1,0,0,1,0,0
0,8571.558629,0.31,0.32,77156.91,0.11,0,2,12,0.38,0,5,1,0,0,1,1,0
0,3469.841375,0.3,0.35,88235.0,0.1,0,0,12,0.3,1,5,1,0,0,2,1,0
0,3549.914638,0.3,0.35,83823.25,0.1,0,1,12,0.35,1,5,1,0,0,2,1,0
0,5153.101893,0.3,0.35,75440.925,0.1,0,2,12,0.38,1,5,1,0,0,2,1,0
0,10867.90436,0.21,0.36,116821.0,0.12,0,0,12,0.3,0,5,1,0,0,1,0,1
0,11118.70215,0.21,0.36,110979.95,0.12,0,1,12,0.35,0,5,1,0,0,1,0,1
0,10491.03348,0.21,0.36,99881.955,0.12,0,2,12,0.38,0,5,1,0,0,1,0,1
0,1692.926901,0.22,0.32,99124.0,0.1,0,0,12,0.3,2,5,1,0,0,1,1,0
0,1690.500346,0.22,0.32,94167.8,0.1,0,1,12,0.35,2,5,1,0,0,1,1,0
0,1690.500346,0.22,0.32,84751.02,0.1,0,2,12,0.38,2,5,1,0,0,1,1,0
0,7066.398241,0.32,0.38,93599.0,0.09,0,0,12,0.3,0,5,1,0,0,1,1,0
0,7229.468969,0.32,0.38,88919.05,0.09,0,1,12,0.35,0,5,1,0,0,1,1,0
0,6821.353786,0.32,0.38,80027.145,0.09,0,2,12,0.38,0,5,1,0,0,1,1,0
0,12197.71165,0.19,0.27,100172.0,0.09,0,0,12,0.3,0,5,0,0,1,1,1,1
0,12479.1973,0.19,0.27,95163.4,0.09,0,1,12,0.35,0,5,0,0,1,1,1,1
0,11774.72649,0.19,0.27,85647.06,0.09,0,2,12,0.38,0,5,0,0,1,1,1,1
0,1505.171639,0.33,0.27,86884.0,0.09,0,0,12,0.3,2,5,1,0,1,2,1,1
0,1557.048184,0.33,0.27,82539.8,0.09,0,1,12,0.35,2,5,1,0,1,2,1,1
0,1557.048184,0.33,0.27,74285.82,0.09,0,2,12,0.38,2,5,1,0,1,2,1,1
0,8181.858485,0.23,0.35,77256.0,0.12,0,0,12,0.3,0,5,1,1,1,1,1,0
0,8370.670604,0.23,0.35,73393.2,0.12,0,1,12,0.35,0,5,1,1,1,1,1,0
0,7898.132747,0.23,0.35,66053.88,0.12,0,2,12,0.38,0,5,1,1,1,1,1,0
0,1734.933939,0.2,0.32,99044.0,0.1,0,0,12,0.3,2,5,1,0,0,1,1,0
0,1732.447173,0.2,0.32,94091.8,0.1,0,1,12,0.35,2,5,1,0,0,1,1,0
0,1732.447173,0.2,0.32,84682.62,0.1,0,2,12,0.38,2,5,1,0,0,1,1,0
0,10804.39142,0.25,0.37,109038.0,0.11,0,0,12,0.3,0,5,0,0,0,1,1,2
0,11053.72353,0.25,0.37,103586.1,0.11,0,1,12,0.35,0,5,0,0,0,1,1,2
0,10429.72301,0.25,0.37,93227.49,0.11,0,2,12,0.38,0,5,0,0,0,1,1,2
0,13668.3608,0.25,0.24,121737.0,0.09,0,0,12,0.3,0,5,1,0,0,2,1,0
0,13983.78451,0.25,0.24,115650.15,0.09,0,1,12,0.35,0,5,1,0,0,2,1,0
0,13194.37732,0.25,0.24,104085.135,0.09,0,2,12,0.38,0,5,1,0,0,2,1,0
0,1329.759345,0.32,0.36,89160.0,0.09,0,0,12,0.3,2,5,0,0,0,1,1,1
0,1359.935698,0.32,0.36,84702.0,0.09,0,1,12,0.35,2,5,0,0,0,1,1,1
0,1359.935698,0.32,0.36,76231.8,0.09,0,2,12,0.38,2,5,0,0,0,1,1,1
0,10849.95823,0.2,0.25,99164.0,0.11,0,0,12,0.3,0,5,1,0,0,2,1,0
0,11100.34188,0.2,0.25,94205.8,0.11,0,1,12,0.35,0,5,1,0,0,2,1,0
0,10473.70968,0.2,0.25,84785.22,0.11,0,2,12,0.38,0,5,1,0,0,2,1,0
0,1878.791901,0.23,0.34,111623.0,0.14,0,0,12,0.3,2,5,0,0,0,2,0,2
0,1890.311807,0.23,0.34,106041.85,0.14,0,1,12,0.35,2,5,0,0,0,2,1,2
0,1890.311807,0.23,0.34,95437.665,0.14,0,2,12,0.38,2,5,0,0,0,2,1,2
0,5970.954704,0.29,0.26,56655.0,0.11,0,0,12,0.3,0,5,1,1,0,2,1,2
0,6108.745966,0.29,0.26,53822.25,0.11,0,1,12,0.35,0,5,1,1,0,2,1,2
0,5763.897404,0.29,0.26,48440.025,0.11,0,2,12,0.38,0,5,1,1,0,2,1,2
0,1691.79271,0.21,0.38,98800.0,0.12,0,0,12,0.3,2,5,1,0,0,2,1,1
0,1742.716237,0.21,0.38,93860.0,0.12,0,1,12,0.35,2,5,1,0,0,2,1,1
0,1742.716237,0.21,0.38,84474.0,0.12,0,2,12,0.38,2,5,1,0,0,2,1,1
0,2614.561289,0.26,0.33,147922.0,0.1,0,0,12,0.3,2,5,1,0,1,1,1,1
0,2711.877466,0.26,0.33,140525.9,0.1,0,1,12,0.35,2,5,1,0,1,1,1,1
0,2711.877466,0.26,0.33,126473.31,0.1,0,2,12,0.38,2,5,1,0,1,1,1,1
0,8509.297212,0.24,0.31,91455.0,0.08,0,0,12,0.3,0,5,1,0,1,2,0,0
0,8705.665609,0.24,0.31,86882.25,0.08,0,1,12,0.35,0,5,1,0,1,2,0,0
0,8214.216744,0.24,0.31,78194.025,0.08,0,2,12,0.38,0,5,1,0,1,2,1,0
0,4783.09656,0.36,0.23,106450.0,0.11,0,0,12,0.3,1,5,1,0,0,2,0,2
0,4893.475711,0.36,0.23,101127.5,0.11,0,1,12,0.35,1,5,1,0,0,2,1,2
0,5996.404045,0.36,0.23,91014.75,0.11,0,2,12,0.38,1,5,1,0,0,2,1,2
0,1634.687431,0.21,0.33,94562.0,0.12,0,0,12,0.3,2,5,1,0,0,1,1,0
0,1638.614562,0.21,0.33,89833.9,0.12,0,1,12,0.35,2,5,1,0,0,1,1,0
0,1638.614562,0.21,0.33,80850.51,0.12,0,2,12,0.38,2,5,1,0,0,1,1,0
0,9696.204844,0.24,0.22,88108.0,0.13,0,0,12,0.3,0,5,1,0,0,1,1,0
0,9919.963417,0.24,0.22,83702.6,0.13,0,1,12,0.35,0,5,1,0,0,1,1,0
0,9359.965483,0.24,0.22,75332.34,0.13,0,2,12,0.38,0,5,1,0,0,1,1,0
0,2180.487333,0.22,0.28,109617.0,0.09,0,0,12,0.3,2,5,0,1,1,0,1,1
0,2255.638994,0.22,0.28,104136.15,0.09,0,1,12,0.35,2,5,0,1,1,0,1,1
0,2255.638994,0.22,0.28,93722.535,0.09,0,2,12,0.38,2,5,0,1,1,0,1,1
0,14900.61538,0.31,0.39,171910.0,0.09,0,0,12,0.3,0,5,1,1,0,2,1,0
0,15244.47574,0.31,0.39,163314.5,0.09,0,1,12,0.35,0,5,1,1,0,2,1,0
0,14383.90049,0.31,0.39,146983.05,0.09,0,2,12,0.38,0,5,1,1,0,2,1,0
0,5572.773264,0.26,0.29,136611.9,0.12,0,0,6,0.35,2,5,1,0,0,1,1,1
0,2844.533822,0.26,0.29,122950.71,0.12,0,1,6,0.38,2,5,1,0,0,1,1,1
0,1959.657201,0.27,0.31,119122.0,0.12,0,0,12,0.3,2,5,0,0,0,1,1,0
0,1964.36503,0.27,0.31,113165.9,0.12,0,1,12,0.35,2,5,0,0,0,1,1,0
0,1964.36503,0.27,0.31,101849.31,0.12,0,2,12,0.38,2,5,0,0,0,1,1,0
0,6566.85144,0.24,0.28,69570.0,0.05,0,0,12,0.3,0,5,1,0,0,2,0,2
0,6718.394166,0.24,0.28,66091.5,0.05,0,1,12,0.35,0,5,1,0,0,2,0,2
0,6339.129979,0.24,0.28,59482.35,0.05,0,2,12,0.38,0,5,1,0,0,2,1,2
0,1609.832956,0.26,0.25,88812.0,0.12,0,0,12,0.3,2,5,1,0,0,1,1,2
0,1613.700377,0.26,0.25,84371.4,0.12,0,1,12,0.35,2,5,1,0,0,1,1,2
0,1613.700377,0.26,0.25,75934.26,0.12,0,2,12,0.38,2,5,1,0,0,1,1,2
0,1871.352758,0.26,0.16,92832.0,0.11,0,0,12,0.3,2,5,0,1,0,1,1,2
0,1872.284906,0.26,0.16,88190.4,0.11,0,1,12,0.35,2,5,0,1,0,1,1,2
0,1872.284906,0.26,0.16,79371.36,0.11,0,2,12,0.38,2,5,0,1,0,1,1,2
0,9821.073613,0.26,0.29,100691.0,0.13,0,0,12,0.3,0,5,1,0,1,2,1,0
0,10047.71377,0.26,0.29,95656.45,0.13,0,1,12,0.35,0,5,1,0,1,2,1,0
0,9480.504125,0.26,0.29,86090.805,0.13,0,2,12,0.38,0,5,1,0,1,2,1,0
0,1476.143391,0.31,0.33,90148.0,0.09,0,0,12,0.3,2,5,0,0,1,2,0,0
0,1527.019461,0.31,0.33,85640.6,0.09,0,1,12,0.35,2,5,0,0,1,2,0,0
0,1527.019461,0.31,0.33,77076.54,0.09,0,2,12,0.38,2,5,0,0,1,2,1,0
0,15626.9806,0.23,0.34,150702.0,0.08,0,0,12,0.3,0,5,0,0,1,2,1,0
0,15987.60322,0.23,0.34,143166.9,0.08,0,1,12,0.35,0,5,0,0,1,2,1,0
0,15085.07724,0.23,0.34,128850.21,0.08,0,2,12,0.38,0,5,0,0,1,2,1,0
0,6341.994792,0.31,0.3,74004.0,0.08,0,0,12,0.3,0,5,0,0,0,1,0,1
0,6488.348518,0.31,0.3,70303.8,0.08,0,1,12,0.35,0,5,0,0,0,1,0,1
0,6122.070779,0.31,0.3,63273.42,0.08,0,2,12,0.38,0,5,0,0,0,1,0,1
0,4540.93419,0.18,0.29,88740.0,0.07,0,0,12,0.3,1,5,1,0,0,0,1,0
0,4645.724979,0.18,0.29,84303.0,0.07,0,1,12,0.35,1,5,1,0,0,0,1,0
0,6173.896212,0.18,0.29,75872.7,0.07,0,2,12,0.38,1,5,1,0,0,0,1,0
0,9212.162866,0.19,0.35,95949.0,0.11,0,0,12,0.3,0,5,1,0,1,2,1,0
0,9424.75124,0.19,0.35,91151.55,0.11,0,1,12,0.35,0,5,1,0,1,2,1,0
0,8892.708831,0.19,0.35,82036.395,0.11,0,2,12,0.38,0,5,1,0,1,2,1,0
0,8401.910953,0.23,0.28,72923.0,0.1,0,0,12,0.3,0,5,1,1,1,1,0,0
0,8595.801205,0.23,0.28,69276.85,0.1,0,1,12,0.35,0,5,1,1,1,1,0,0
0,8110.554363,0.23,0.28,62349.165,0.1,0,2,12,0.38,0,5,1,1,1,1,0,0
0,6834.598063,0.22,0.29,61524.0,0.11,0,0,12,0.3,0,5,1,0,0,1,1,2
0,6992.319557,0.22,0.29,58447.8,0.11,0,1,12,0.35,0,5,1,0,0,1,1,2
0,6597.59184,0.22,0.29,52603.02,0.11,0,2,12,0.38,0,5,1,0,0,1,1,2
0,15631.0707,0.22,0.34,144787.0,0.11,0,0,12,0.3,0,5,1,0,1,0,1,1
0,15991.78771,0.22,0.34,137547.65,0.11,0,1,12,0.35,0,5,1,0,1,0,1,1
0,15089.0255,0.22,0.34,123792.885,0.11,0,2,12,0.38,0,5,1,0,1,0,1,1
0,7680.245143,0.25,0.2,157198.0,0.14,0,0,12,0.3,1,5,0,0,0,1,1,0
0,7857.481569,0.25,0.2,149338.1,0.14,0,1,12,0.35,1,5,0,0,0,1,1,0
0,9267.392577,0.25,0.2,134404.29,0.14,0,2,12,0.38,1,5,0,0,0,1,1,0
0,1797.890629,0.26,0.3,101279.0,0.09,0,0,6,0.3,2,5,1,0,1,1,0,0
0,1838.690329,0.26,0.3,96215.05,0.09,0,0,6,0.35,2,5,1,0,1,1,0,0
0,1838.690329,0.26,0.3,86593.545,0.09,0,1,6,0.38,2,5,1,0,1,1,0,0
0,1094.295928,0.28,0.3,60128.0,0.12,0,0,12,0.3,2,5,0,0,0,1,0,2
0,1140.941566,0.28,0.3,57121.6,0.12,0,1,12,0.35,2,5,0,0,0,1,0,2
0,1140.941566,0.28,0.3,51409.44,0.12,0,2,12,0.38,2,5,0,0,0,1,0,2
0,11114.1024,0.16,0.31,97348.0,0.09,0,0,12,0.3,0,5,1,0,0,1,0,1
0,11370.58168,0.16,0.31,92480.6,0.09,0,1,12,0.35,0,5,1,0,0,1,0,1
0,10728.69401,0.16,0.31,83232.54,0.09,0,2,12,0.38,0,5,1,0,0,1,1,1
0,1595.166067,0.2,0.31,82660.0,0.07,0,0,6,0.3,2,5,0,0,0,2,1,0
0,1641.180473,0.2,0.31,78527.0,0.07,0,0,6,0.35,2,5,0,0,0,2,1,0
0,1641.180473,0.2,0.31,70674.3,0.07,0,1,6,0.38,2,5,0,0,0,2,1,0
0,1933.765581,0.31,0.26,105553.0,0.11,0,0,12,0.3,2,5,0,0,1,1,0,2
0,2011.001781,0.31,0.26,100275.35,0.11,0,1,12,0.35,2,5,0,0,1,1,0,2
0,2011.001781,0.31,0.26,90247.815,0.11,0,2,12,0.38,2,5,0,0,1,1,0,2
0,8763.647194,0.24,0.38,102917.0,0.1,0,0,12,0.3,0,5,1,0,0,1,1,0
0,8965.885206,0.24,0.38,97771.15,0.1,0,1,12,0.35,0,5,1,0,0,1,1,0
0,8459.746525,0.24,0.38,87994.035,0.1,0,2,12,0.38,0,5,1,0,0,1,1,0
0,2554.803186,0.29,0.36,84367.6,0.08,0,0,6,0.35,2,5,1,0,0,1,0,2
0,1273.955952,0.29,0.36,75930.84,0.08,0,1,6,0.38,2,5,1,0,0,1,0,2
0,9161.294942,0.31,0.4,113381.0,0.08,0,0,12,0.3,0,5,1,0,0,1,1,0
0,9372.70944,0.31,0.4,107711.95,0.08,0,1,12,0.35,0,5,1,0,0,1,1,0
0,8843.604875,0.31,0.4,96940.755,0.08,0,2,12,0.38,0,5,1,0,0,1,1,0
0,2695.726918,0.21,0.29,132253.0,0.13,0,0,12,0.3,2,5,0,0,0,2,1,0
0,2817.782713,0.21,0.29,125640.35,0.13,0,1,12,0.35,2,5,0,0,0,2,1,0
0,2817.782713,0.21,0.29,113076.315,0.13,0,2,12,0.38,2,5,0,0,0,2,1,0
0,1780.469226,0.28,0.39,115958.0,0.07,0,0,12,0.3,2,5,1,0,0,1,1,0
0,1831.828915,0.28,0.39,110160.1,0.07,0,1,12,0.35,2,5,1,0,0,1,1,0
0,1831.828915,0.28,0.39,99144.09,0.07,0,2,12,0.38,2,5,1,0,0,1,1,0
0,1735.274013,0.17,0.31,94099.0,0.1,0,0,12,0.3,2,5,1,0,0,2,0,0
0,1732.786759,0.17,0.31,89394.05,0.1,0,1,12,0.35,2,5,1,0,0,2,0,0
0,1732.786759,0.17,0.31,80454.645,0.1,0,2,12,0.38,2,5,1,0,0,2,0,0
0,1415.756063,0.33,0.34,98724.0,0.11,0,0,12,0.3,2,5,1,0,0,1,1,0
0,1416.461272,0.33,0.34,93787.8,0.11,0,1,12,0.35,2,5,1,0,0,1,1,0
0,1416.461272,0.33,0.34,84409.02,0.11,0,2,12,0.38,2,5,1,0,0,1,1,0
0,1923.456321,0.29,0.47,143380.0,0.1,0,0,12,0.3,2,5,1,0,0,1,1,2
0,1995.048988,0.29,0.47,136211.0,0.1,0,1,12,0.35,2,5,1,0,0,1,1,2
0,1995.048988,0.29,0.47,122589.9,0.1,0,2,12,0.38,2,5,1,0,0,1,1,2
0,1537.903221,0.3,0.28,86712.0,0.08,0,0,12,0.3,2,5,1,0,1,1,1,1
0,1586.615088,0.3,0.28,82376.4,0.08,0,1,12,0.35,2,5,1,0,1,1,1,1
0,1586.615088,0.3,0.28,74138.76,0.08,0,2,12,0.38,2,5,1,0,1,1,1,1
0,11184.18055,0.21,0.34,103215.0,0.1,0,0,12,0.3,0,5,1,1,0,1,1,0
0,11442.27703,0.21,0.34,98054.25,0.1,0,1,12,0.35,0,5,1,1,0,1,1,0
0,10796.34204,0.21,0.34,88248.825,0.1,0,2,12,0.38,0,5,1,1,0,1,1,0
0,1392.033729,0.25,0.25,68533.0,0.12,0,0,12,0.3,2,5,0,0,1,1,1,0
0,1451.370787,0.25,0.25,65106.35,0.12,0,1,12,0.35,2,5,0,0,1,1,1,0
0,1451.370787,0.25,0.25,58595.715,0.12,0,2,12,0.38,2,5,0,0,1,1,1,0
0,9376.018253,0.26,0.34,108198.0,0.08,0,0,12,0.3,0,5,0,0,1,1,1,0
0,9592.387905,0.26,0.34,102788.1,0.08,0,1,12,0.35,0,5,0,0,1,1,1,0
0,9050.882137,0.26,0.34,92509.29,0.08,0,2,12,0.38,0,5,0,0,1,1,1,0
0,12584.21431,0.22,0.39,142470.0,0.13,0,0,12,0.3,0,5,0,0,0,2,1,2
0,12874.61926,0.22,0.39,135346.5,0.13,0,1,12,0.35,0,5,0,0,0,2,1,2
0,12147.82624,0.22,0.39,121811.85,0.13,0,2,12,0.38,0,5,0,0,0,2,1,2
0,1840.385513,0.29,0.32,107620.0,0.09,0,0,12,0.3,2,5,0,0,0,1,1,0
0,1903.815383,0.29,0.32,102239.0,0.09,0,1,12,0.35,2,5,0,0,0,1,1,0
0,1903.815383,0.29,0.32,92015.1,0.09,0,2,12,0.38,2,5,0,0,0,1,1,0
0,12971.0907,0.23,0.29,117367.0,0.07,0,0,12,0.3,0,5,1,1,0,2,1,2
0,13270.42356,0.23,0.29,111498.65,0.07,0,1,12,0.35,0,5,1,1,0,2,1,2
0,12521.28675,0.23,0.29,100348.785,0.07,0,2,12,0.38,0,5,1,1,0,2,1,2
0,1754.179998,0.33,0.29,104110.0,0.09,0,0,12,0.3,2,5,1,0,1,1,1,0
0,1814.63875,0.33,0.29,98904.5,0.09,0,1,12,0.35,2,5,1,0,1,1,1,0
0,1814.63875,0.33,0.29,89014.05,0.09,0,2,12,0.38,2,5,1,0,1,1,1,0
0,8902.145521,0.23,0.19,68061.0,0.11,0,0,12,0.3,0,5,1,0,1,1,1,1
0,9107.579648,0.23,0.19,64657.95,0.11,0,1,12,0.35,0,5,1,0,1,1,1,1
0,8593.442088,0.23,0.19,58192.155,0.11,0,2,12,0.38,0,5,1,0,1,1,1,1
0,1659.219546,0.31,0.28,92490.0,0.12,0,0,12,0.3,2,5,0,0,1,2,1,0
0,1729.945709,0.31,0.28,87865.5,0.12,0,1,12,0.35,2,5,0,0,1,2,1,0
0,1729.945709,0.31,0.28,79078.95,0.12,0,2,12,0.38,2,5,0,0,1,2,1,0
0,9725.89461,0.28,0.33,112589.0,0.09,0,0,12,0.3,0,5,1,0,0,1,1,0
0,9950.338331,0.28,0.33,106959.55,0.09,0,1,12,0.35,0,5,1,0,0,1,1,0
0,9388.625684,0.28,0.33,96263.595,0.09,0,2,12,0.38,0,5,1,0,0,1,1,0
